fitted_train,resid_train,leverage,cooks_distance
6.4969306105191675,-1.7466445088106095,0.006392176300764274,0.00198272750630109
36.728237378695795,-1.4359747187178584,0.04815045785092824,0.010999998970170621
19.397412944908805,-0.5319798829937064,0.011773906747209885,0.0003424787450597494
13.611126392053453,0.4356567916112759,0.0074824634037433104,0.00014470796871115293
20.16765184098151,0.6358591258435986,0.00973789578079812,0.00040301560869093934
24.713639331617788,-0.3925702492254999,0.010753093513610939,0.00016997851648784657
3.1292529255323487,0.1741553874168078,0.009711511814548204,3.0148968319140325e-05
5.983050858616474,0.8287110492116501,0.020211251827042143,0.0014513421983343316
-0.5869367519928836,0.8744107727185294,0.021858558139299628,0.001753413868846778
0.9176067341760863,-0.5159647120073496,0.012160731036903348,0.0003330138967362783
23.66420635873675,-1.0836480465487135,0.01729718531281842,0.0021112652006198265
18.516407079813717,-0.8171442169378302,0.005604886178065974,0.00037991068078137074
2.3377346257519953,1.1774957710861607,0.010324172693887286,0.0014669769606529839
-1.2333286553506255,0.3396943783108326,0.01708637586742064,0.000204847756386405
1.1243035484020414,-0.2458363646680427,0.011309831376104048,7.01880529569012e-05
21.546293627934368,-2.437499861262708,0.016231911332728954,0.010002501967721414
13.216863166159564,-1.058681430425052,0.007500201856180731,0.0008565997334425198
-0.9496989530202509,4.610571174863204,0.012892068678485316,0.028231765322408106
22.430971059975178,-5.06120013106603,0.02318940955956276,0.06249010283446839
12.601779603129948,-1.9713392290189446,0.007294915900035099,0.0028876049134059605
11.53716370107486,-0.5496224668948759,0.011365168195490785,0.0003525885887139285
24.06794532448594,0.8795001105477809,0.011350886075806674,0.0009016800169461254
22.736807075501602,-0.6622497853079246,0.008395244928589436,0.000375867753516965
28.02031003876467,2.353449877019056,0.016199956046227877,0.00930561999683735
-5.0872724973218,1.8971164457147136,0.025028207927379774,0.009511935059412188
17.5783092424534,-1.0763191341563783,0.005431365715040155,0.0006384941127032492
-1.3390234193472086,-0.9923005163648861,0.01698255544628586,0.0017370098148708135
2.4272761781502386,1.5063769147741017,0.009927494947308739,0.002306790869897778
13.64360532638819,-0.8855118233980779,0.018401588837938587,0.0015031821292196541
6.079369621688825,-1.9224929666472637,0.006730364754674619,0.0025308654025837807
2.4359321197177284,1.0747555035692695,0.009392935676002002,0.0011098214348163906
26.55421061621866,1.4379498779312598,0.013068208388684442,0.0027846108828382273
28.31987471739844,1.1110574667697612,0.013812838806170442,0.0017598374119029534
28.942100512877474,-0.01406118161760972,0.01708478945079106,3.509590138683471e-07
10.624624458358074,-1.0227835419880105,0.004921711633844942,0.0005219205197526016
32.45262317333053,3.3230858637543648,0.021610639718141145,0.02502433543115638
14.925754896008428,0.22410203278165675,0.010889809722607537,5.611226210219062e-05
7.428790428779657,1.5886772203452528,0.04994864804157778,0.014019617343135834
11.4256062781453,-1.6329485357646387,0.005919868132788518,0.0016034280861662224
5.518126128060002,-0.4069878869451218,0.007214919889996741,0.00012170803289334203
8.307356394637274,0.7748765416697179,0.005725714036927734,0.00034907400716433504
12.098019904034327,-0.822419934057244,0.004929830021199412,0.00033802360848820347
-2.4014084546006007,3.0362516436021902,0.021985880461804337,0.02126984793352935
28.883222128691425,0.9068617055506039,0.016313584425538638,0.0013917249704279717
21.690077682812305,-1.550491448104463,0.022784035533607704,0.0057573620301587785
26.261553181685784,0.6917643479411844,0.018508929349153623,0.0009229117803084837
8.862844431945977,-2.7953192392651482,0.017529900371476805,0.014244225402095974
33.32859150669206,1.5001143956514937,0.022538024081671146,0.005328440226688784
-0.19364247540646495,1.9621268968210108,0.019343521040669234,0.0077730445135943856
30.406482968829437,2.5015206420642,0.01723326120233606,0.011207532309566304
-1.3393998275230672,-0.5678909236849239,0.015210514327559663,0.0005077175723353183
18.327582530157198,-4.045762888277681,0.007234550524709296,0.012060195397709972
26.379303514438234,-2.0229093026145932,0.013048030020516022,0.005502258374853321
16.767214483673445,-0.8753126351853275,0.006107421283013478,0.00047548916378969345
-1.8827392814898705,2.229407249179736,0.015326168772408342,0.007886110814121767
1.1247217154132603,1.0673700700443107,0.011155797981296015,0.001304698568102897
27.09136320728383,0.6050901735783469,0.015073084270848745,0.0005710439861296457
2.9233473388133593,0.6939487093542955,0.02165342897093211,0.001093531294849519
27.077249986041387,3.003501114696384,0.01598346891027827,0.014947105258182861
27.4034696100069,-0.09045146996488285,0.025999959123065644,2.2507187012526097e-05
12.745946473445532,0.22452850841141192,0.004560779693467443,2.3290983472049633e-05
16.484620524575494,2.494420892828469,0.00595149926809255,0.0037617155500571423
-1.53967682944584,-0.7137865891045534,0.013610784773469687,0.0007154158379538608
0.7042310946870742,0.502082910697939,0.011059591358765612,0.0002861442086064809
1.0856261925967825,0.9686986978259515,0.01193743249698189,0.001151740699511745
1.0129717534802332,0.45157748319144453,0.0107365213239234,0.00022456364157416882
3.2767955614771207,-0.4035299527096332,0.008831462219052516,0.00014693470950356821
10.533613552112865,-2.499075829903111,0.006707259549164001,0.004261717955025274
1.9693013546448643,0.7019164578697161,0.014552742189433449,0.0007411125404998122
1.7163643889340925,0.21452358108391256,0.014464962838426656,6.879525857955091e-05
6.7876552436688184,0.2012528608233204,0.006542001468514209,2.6948276039213768e-05
21.785811364044115,1.5488015696942945,0.030792604252541985,0.007892957930439534
25.442043276330075,2.1969659327297677,0.045490529533927675,0.02419036382272097
26.475801041099146,4.990092578468712,0.012263256391435773,0.031417805075471886
25.855938571808984,0.50660324207918,0.011099823808175629,0.0002924033556998205
29.30393541411262,-0.5784834366117444,0.021875655674552824,0.0007680509772076148
15.455356407710022,-0.3138387003701837,0.004653395982381848,4.6437579228155216e-05
27.66378989179359,-1.4191137113568253,0.0129931672999697,0.0026961518643801633
2.629399801092008,0.8626917029564516,0.013104890656205202,0.00100516624677272
